time,snr_lw1,snr_lw2,snr_lw3,snr_lw4,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites
2025-05-24 16:19:49.199,21.627331,-6.607565,-11.637732,-52.416977,76.0030384207404,-78.6961642951385,35.7275306963539,25.0992825731289,-0.0580444636528597,-1.866196630975,0.00277287506112389,0.0493011632297151,0.209726542133367,-0.0889973211556782,43.0838936552741,4,29
2025-05-24 16:19:50.211,17.860245,-22.980907,-12.784071,-56.593979,77.014065920883,-78.6961626985934,35.7275294676484,25.1896509912125,-0.0804122308369081,-0.990860531191778,-0.0434947683187185,-0.17985934079117,0.117749452658728,0.240421977626489,43.0453569264913,4,29
2025-05-24 16:19:51.203,18.262562,-9.643469,-7.574123,-54.414864,78.0051078308752,-78.6961626091941,35.7275271979569,25.025122587941,-0.0671345853972195,-0.285509602216237,-0.0771878328401321,-0.169080590442473,-0.0409194095575273,0.268212259193697,42.7907866059548,4,29
2025-05-24 16:19:52.649,23.266342,-6.219969,-15.191447,-50.942356,79.4500663556744,-78.6961652551261,35.7275268450066,25.0363981420411,0.0294652422794559,0.897438221742012,-0.0576555911305003,0.0370039813404647,-0.188495355102791,-0.0574966822162794,43.0056590907274,4,29
2025-05-24 16:19:53.248,21.742321,-0.254654,-20.089779,-53.543404,80.0491713809652,-78.6961663983428,35.7275269049171,25.0188856306185,0.0427424580465201,1.29037347526173,-0.0433402262994547,0.059674009997304,-0.152458569048261,-0.0290165723806956,43.0796723727139,4,29
2025-05-24 16:19:54.231,26.673313,-1.223619,-22.745609,-52.232265,81.0296451072844,-78.6961683681837,35.7275269436743,24.9743832969113,0.0270029777220188,1.27173160724752,-0.012099052001518,-0.144446766092667,-0.201778706437067,-0.0123716085827558,43.0521620033484,4,29
2025-05-24 16:19:55.243,24.966671,-0.483463,-46.419357,-53.428753,82.0399801576409,-78.6961706799603,35.7275250080456,24.8609575395475,0.0203854247474967,1.27137714461284,-0.0255165481185286,-0.283603174777448,-0.254402777930267,-0.0951974204933238,43.0003958331046,4,29
2025-05-24 16:19:56.251,23.473511,-0.213928,-25.864223,-52.088722,83.045522897745,-78.6961726045523,35.7275227954477,24.9822306219895,-0.00375481328773266,1.27023134654023,-0.0467023510952531,-0.119074504541206,-0.111805878405905,-0.207253588631407,43.1952626111337,4,29
2025-05-24 16:19:57.255,22.999767,-0.563229,-23.392052,-52.152802,84.0479585353085,-78.6961725896954,35.7275227143876,25.0243480220751,-0.00186981417202178,1.26175376832345,-0.0130255418427197,0.106163317175318,0.0681529510024498,0.0585612439407442,43.0531367463645,4,29
2025-05-24 16:19:58.277,21.73465,-2.080664,-23.292538,-51.704277,85.0695636459486,-78.6961701982654,35.7275229930436,24.9349216731298,0.0241553286382514,1.21597198393062,-0.0437814279724542,0.0230436354051436,0.223739271864629,0.0313912729189713,43.0216698889346,4,29
2025-05-24 16:19:59.286,21.150433,-1.678547,-25.017981,-51.155815,86.0766302022734,-78.6961673084245,35.727522892337,24.9734635885841,0.0235577472266425,0.446635551797459,-0.0557578221835281,-0.0638695838181258,0.146896718204608,0.0477010939317972,42.8305364114159,4,29
2025-05-24 16:20:00.318,18.042023,-6.543295,-18.305283,-53.046925,87.1082492613623,-78.6961649350504,35.7275230706232,24.960721542841,-0.0588503272302463,-0.580016022283969,-0.0260823335903141,0.132321665339426,0.149895546591881,0.0178350147727535,42.8249843319888,4,29
2025-05-24 16:20:01.310,18.076229,-2.31418,-14.476086,-50.169247,88.099953112144,-78.6961657793529,35.7275274789778,24.9219939045787,-0.350655948109208,-0.592184842493848,-0.0349174914816215,1.39388090484563,-0.649934357001527,-0.00599718672863686,42.742692169728,4,29
2025-05-24 16:20:02.351,25.993877,-19.067694,-12.671839,-53.699257,89.1398803723747,-78.6961821865906,35.7275532267603,25.0536874390993,-0.380003565202,-0.568095852945488,-0.0459340353297803,3.98913562294814,-2.10163611015337,-0.0390179441437916,42.8797113646244,4,29
2025-05-24 16:20:03.382,21.967056,-15.37398,-13.681725,-50.817566,90.1705086753585,-78.6962140659748,35.7276015056396,25.1300182886206,-0.385212269192429,-0.566433278187091,-0.0736524640410819,6.21567156993475,-3.49995619121247,0.120691561564531,42.7507690969257,4,29
2025-05-24 16:20:04.383,18.495216,-12.882725,-13.976994,-51.276611,91.1707503491878,-78.6962593937194,35.7276661111766,25.0611462482541,-0.370960362783897,-0.571580894600428,-0.0845506203459913,7.96733534220408,-4.6724502095127,0.247802454605582,42.5288545160626,4,29
2025-05-24 16:20:05.398,14.901546,-18.423691,-9.697926,-53.418213,92.1848948888642,-78.6963160020297,35.7277439806542,25.0656900597766,-0.194945421493618,-0.581686700485551,-0.0826215479994453,8.77815105111136,-5.15890630666815,0.119661562224933,42.6082315602167,4,29
2025-05-24 16:20:06.429,16.901657,-11.452818,-19.841614,-51.01424,93.2144965788561,-78.6963746550029,35.7278254521828,25.0900577223743,-0.166384178876466,-0.590470431449615,-0.106907985262601,8.74640537632582,-5.15289931577123,0.0128402736915079,42.8146671065685,4,29
2025-05-24 16:20:07.455,14.581928,-10.994162,-13.490589,-52.660892,94.2396416897472,-78.6964338231822,35.7279054201593,25.0193493814407,-0.153712466871854,-0.587111999040581,-0.0872939044328603,8.65760358310253,-5.28603583102528,-0.0332250817176933,42.8836718896125,4,29
2025-05-24 16:20:08.461,14.303322,-8.248665,-13.795176,-50.57354,95.2438894999805,-78.6964920724241,35.7279834746031,24.9679750274991,-0.143447881595197,-0.591363206754316,-0.0878207865695781,8.63780552500097,-5.17585547000273,-0.011705634997468,42.8591684414966,4,29
2025-05-24 16:20:09.467,15.622124,-7.189962,-14.98859,-50.573296,96.2489107537584,-78.6965492905272,35.7280614163459,25.0136988054266,-0.147988933696424,-0.594805779080313,-0.0866356814817645,8.58008713969933,-5.00030498894765,-0.0577287417107362,42.9449602245246,4,29
2025-05-24 16:20:10.485,12.431538,-6.416815,-54.874695,-54.093914,97.2660082813003,-78.6966045048422,35.728139529436,25.0599063395333,-0.174727470034812,-0.593798157968827,-0.105493653224438,8.53596049687802,-4.82990124219504,0.0627588406179584,42.8462854409462,4,29
2025-05-24 16:20:11.540,6.107811,-5.62323,-24.099701,-50.838936,98.3206645302817,-78.6966615930808,35.7282205270359,25.0588955405627,-0.180246494488208,-0.591020407206339,-0.100217093026109,8.5607601281831,-5.00733955135915,-0.0111401922746509,42.9300689593514,4,29
2025-05-24 16:20:12.527,9.422737,-6.479322,-20.051949,-52.34293,99.3069188623221,-78.6967169636833,35.7282962713686,24.973971030536,-0.17798957221723,-0.582680773747957,-0.0786801116961474,8.54762269760899,-5.15613837724644,-0.0236605269573066,42.9140366344429,4,29
2025-05-24 16:20:13.528,7.209076,-6.957764,-27.099691,-51.353752,100.307006027302,-78.6967734388345,35.7283733236677,24.9352980843822,-0.179885715687786,-0.582068054502152,-0.0719973474296927,8.65298084382229,-5.09938861372052,-0.100968252082399,42.9651975890792,4,29
2025-05-24 16:20:14.554,7.996956,-10.889837,-25.55324,-51.46331,101.331325120523,-78.6968299903516,35.7284530096244,24.9542771033746,-0.194070494347498,-0.585007764986904,-0.0877334938489174,8.72680724156341,-4.95987950723137,0.0701807391529509,42.7078795072314,4,29
2025-05-24 16:20:15.555,7.320404,-12.432301,-65.675858,-50.902225,102.332098635939,-78.6968848982644,35.7285312036936,24.9713395068203,-0.198783104347073,-0.586305786977361,-0.0966969552949768,8.69660493179695,-5.02324690451574,-0.0298518363126896,42.7755641867829,4,29
2025-05-24 16:20:16.572,2.779465,-17.744829,-59.22081,-50.881447,103.347290928213,-78.6969415913956,35.728610597067,24.9711256183539,-0.179091043822261,-0.586797866663693,-0.0960930292771565,8.71958127215363,-5.11514782066763,-0.0961083628714992,42.8532266194056,4,29
2025-05-24 16:20:17.593,5.806808,-18.961277,-56.567902,-50.568771,104.367222103987,-78.6969993847711,35.7286903229909,25.0096827672549,-0.172313447711642,-0.583644692661861,-0.0909542249017249,8.67062223168101,-5.16327778960126,-0.0369500106411354,42.9016099978718,4,29
2025-05-24 16:20:18.625,1.659887,-16.645092,-20.442715,-51.120335,105.39891588195,-78.6970576988557,35.7287705351136,25.0408682994372,-0.180195575667916,-0.581631234070143,-0.084116589101513,8.66786990583398,-5.08803252354151,0.10377233520946,42.8344135712559,4,29
2025-05-24 16:20:19.626,5.978565,-11.097748,-21.096989,-51.311813,106.398366160988,-78.6971136296487,35.7288487522338,24.9663503131891,-0.173883806488917,-0.587324359584602,-0.0887441404037305,8.69219606068145,-5.00227775263206,0.174228737461696,42.6526597804029,4,29
2025-05-24 16:20:20.654,4.644302,-10.095779,-50.698368,-52.837017,107.425258956192,-78.6971699490354,35.7289289276727,24.9424691627582,-0.178558947907309,-0.591961855009256,-0.0969446412864625,8.60298964175232,-4.91275776868576,0.0814948208761599,42.5629536253867,4,29
2025-05-24 16:20:21.647,1.416225,-7.281654,-20.677475,-51.104767,108.416968939754,-78.6972242000793,35.7290056398208,24.9979260371324,-0.193624413919793,-0.589483013210984,-0.1006291304096,8.53830310602464,-4.98420596216797,0.0491515530123192,42.5864278507709,4,29
2025-05-24 16:20:22.666,1.399551,-6.008137,-19.873894,-53.461037,109.435162667828,-78.6972812607558,35.7290837640092,25.028619717367,-0.19781616594608,-0.585553303334408,-0.0806702113674158,8.51916464010455,-5.10351626678283,-0.014813013426266,42.6945973708978,4,29
2025-05-24 16:20:23.684,2.435692,-4.611134,-16.565708,-63.121273,110.452848857489,-78.6973393029546,35.7291622505016,25.0010736608236,-0.189506052143109,-0.585459588266067,-0.0642948562047055,8.62887035147352,-5.16905697714977,-0.0781139542995464,42.80518860457,4,29
2025-05-24 16:20:24.690,2.057114,-8.974735,-15.264521,-55.609375,111.457671453393,-78.6973967788071,35.7292403441405,24.9525767145339,-0.173552527979284,-0.583575887128861,-0.0543428025386951,8.7,-5.15253971279642,-0.0908465709321392,42.8002539712796,4,29
2025-05-24 16:20:25.701,3.163822,-4.28297,-17.024818,-53.087307,112.467171081294,-78.6974536812779,35.7293190926272,24.9855630937963,-0.174420413647574,-0.583182134211801,-0.0497913463928282,8.6766414459353,-5.02656578374122,-0.0332828918706115,42.7685025640411,4,29
2025-05-24 16:20:26.707,4.348442,-4.366081,-26.929045,-50.894409,113.472429403707,-78.697508522216,35.7293972605217,25.0259761586704,-0.187895702768437,-0.583016114769606,-0.0622638644781412,8.65,-4.83968700136981,0.0247242940370699,42.7615111878002,4,29
2025-05-24 16:20:27.721,1.048935,-4.941069,-87.20137,-51.632317,114.485114398603,-78.6975627051089,35.7294759904117,24.9913694753285,-0.189992514146685,-0.583057835825465,-0.0762846703727292,8.66940457594414,-4.85672516769273,-0.0136602958742998,42.7686549664615,4,29
2025-05-24 16:20:28.730,-1.347317,-7.8883,-23.738205,-52.939766,115.49306039692,-78.6976177127702,35.729554558711,24.9730905634183,-0.185675296826692,-0.584626216309104,-0.0713338650389729,8.66534698015401,-5.04395905953796,-0.0846530198459862,42.7415624564277,4,29
2025-05-24 16:20:29.748,1.055124,-4.39592,-22.606842,-53.195137,116.509355586222,-78.6976748804617,35.7296336769291,24.9923035326893,-0.178895777691292,-0.584476615911405,-0.0579960891031154,8.66037422344887,-5.10981288827556,-0.0590644413778215,42.7446403337933,4,29
2025-05-24 16:20:30.758,-1.705223,-4.201065,-32.796791,-56.059261,117.518455137139,-78.697731163187,35.7297123431917,24.997035198977,-0.184352984062362,-0.586615763826857,-0.0703426681543021,8.67481544862861,-4.98075531845813,0.0314764109710838,42.6389767801038,4,29
2025-05-24 16:20:31.788,-2.441929,-2.254055,-22.04788,-52.476639,118.548177088536,-78.6977869822919,35.7297927029952,25.0203190105051,-0.201238530377229,-0.584314103824303,-0.0830873644522544,8.63710937468782,-4.76584635317811,0.157708334165804,42.4101119779908,4,29
2025-05-24 16:20:32.823,-2.988041,-0.711353,-28.981672,-53.247177,119.581734406024,-78.6978417410563,35.7298733334571,25.1873952272507,-0.211327534867538,-0.583905620969811,-0.109968186146825,8.5576439034578,-4.82543360150611,-0.020145794590511,42.6989255208484,4,29
2025-05-24 16:20:33.824,-0.593843,-10.472973,-27.818335,-64.488297,120.582288470144,-78.6978971233582,35.7299504868391,25.3107343270522,-0.16130006858136,-0.5830237164765,-0.103487410423958,8.49670846119422,-5.19785269626646,0.0445611574606845,42.9404043840302,4,29
2025-05-24 16:20:34.839,-2.865654,-3.531635,-25.818701,-64.95472,121.596516703911,-78.6979551014521,35.7300263632811,25.1541509398323,-0.0409290626738665,-0.588291004177644,-0.0796259055142153,8.03857763910598,-5.01419447653617,0.0887663251396149,42.9961088552514,4,29
2025-05-24 16:20:35.856,-0.123886,-12.138168,-22.872723,-53.880054,122.612286666227,-78.6980072448453,35.7300958374046,24.9123583667612,0.0636345539091216,-0.604446777244674,-0.0709591724066989,7.035870333839,-4.17220480042212,0.0612286666226955,42.8509454001451,4,29
2025-05-24 16:20:36.873,-3.061859,-15.13795,-26.017982,-21.783756,123.628318946406,-78.6980485708096,35.7301539239128,24.8817787914981,0.0788526085654289,-0.615114622344874,-0.087187782711923,5.65380476985576,-3.25336251662719,-0.088495683921658,42.9806107680263,4,29
2025-05-24 16:20:37.890,-4.260473,-9.812946,-21.361767,-19.649111,124.645115981018,-78.6980799697127,35.7301991401276,24.802685167246,0.0824715408199189,-0.619763410381304,-0.096587896300121,4.20328878638559,-2.4010048955656,-0.154841881328771,43.0801004895566,4,29
2025-05-24 16:20:38.896,2.506737,-10.022232,-26.074177,-28.054079,125.650358941776,-78.6981028071788,35.7302310547991,24.823294867722,0.100226590070367,-0.623345077717341,-0.0952173746347857,2.78649030267793,-1.70677745609881,-0.208043073013133,43.1257912783042,4,29
2025-05-24 16:20:39.903,2.872635,-20.667446,-22.87121,-22.340519,126.654913731426,-78.698118051913,35.7302497687922,24.8381837958172,0.131479838419864,-0.622030939529374,-0.06410180180154,1.28798199091762,-0.920225053659041,-0.0731732925148746,43.0225738928176,4,29
2025-05-24 16:20:40.929,3.80191,-12.842293,-23.187193,-22.748451,127.679750679909,-78.6981234876011,35.7302552117756,24.665297842261,0.0421436377632675,-0.604309761052674,-0.0452832533667991,0.00547674530054251,-0.0490094288760862,-0.0683675883882248,42.7634673164245,4,29
2025-05-24 16:20:41.934,2.865974,-14.500824,-25.513559,-22.903152,128.682445999635,-78.6981225668634,35.7302533844174,24.7738955279021,-0.057441759351002,-0.598148872949355,-0.0471393004895608,-0.302228780025581,0.151755400036544,-0.212366899945184,42.7131696379806,4,29
2025-05-24 16:20:42.985,-5.638103,-7.484016,-58.891529,-30.371134,129.732939453467,-78.6981218267061,35.7302514471787,24.9748044336477,-0.0712252781639736,-0.600397840045169,-0.0363860484167967,-0.0381299803559931,0.0393766601186644,-0.0694357420986612,42.6933530273267,4,29
2025-05-24 16:20:43.966,-15.802872,-4.065626,-26.216602,-37.508163,130.713583312838,-78.6981220854333,35.730251314075,25.0077234169331,-0.0624975475076038,-0.190730596966477,-0.0463064700915649,0.0856791656419144,-0.0114074993851486,-0.0356791656419144,42.6614468338662,4,29
2025-05-24 16:20:44.998,-8.398647,-2.137451,-60.237663,-58.538006,131.745263526178,-78.6981213056838,35.7302528160007,24.945124181432,-0.0368154642085729,0.739383787157689,-0.0261183792355579,0.278863246282645,0.300463316256406,-0.117073717355992,42.662197898788,4,29
2025-05-24 16:20:46.015,-6.075977,-0.772579,-62.258556,-19.00486,132.761715622729,-78.6981170390788,35.7302558898331,24.9912692591775,0.0541425647217662,1.45710311174371,0.0104767227622657,0.240976969045189,0.554725968318569,-0.0638284377270687,42.8653312087778,4,29
2025-05-24 16:20:47.032,-3.50429,-4.525398,-68.224678,-42.248398,133.778116955828,-78.6981131544023,35.7302584118573,24.9217384331239,0.0359399633934245,2.3581540250692,0.0636712907868516,0.225562339116563,0.140910996061387,-0.0789058477914079,42.5506132764233,4,29
2025-05-24 16:20:48.051,-14.019242,-10.414827,-78.525284,-14.555698,134.795539812622,-78.6981134342018,35.730259059108,25.1545504391021,-0.0318551753647804,-1.9343065925931,0.0988638126697841,-0.104126721301169,-0.276394332543859,-0.0104460187378169,42.9346436042003,4,29
2025-05-24 16:20:49.057,-6.401415,-14.581407,-30.587753,-13.902546,135.800557147039,-78.6981167421172,35.7302570986071,25.1105231137086,-0.0119372717156421,-2.32464955473403,0.0472905853932813,-0.222022285881578,-0.317977714118422,0.258172715582229,42.5190228114543,4,29
2025-05-24 16:20:50.082,-15.165779,-12.807333,-26.39789,-18.329987,136.824317277782,-78.6981193959297,35.7302549513654,24.9395687936659,-0.037836213202947,-1.62745764568553,-0.00360176612902951,-0.172297790555268,-0.112163853332347,-0.0014837383349362,42.5266068890563,4,29
2025-05-24 16:20:51.087,-11.919592,-14.249945,-26.431637,-23.526176,137.828619653452,-78.6981192199662,35.7302525284509,24.9578885595537,-0.0580955336451348,-0.719075836481048,-0.0409922509101588,-0.234575768810665,0.128868716828441,0.0294343584142206,42.2545538264901,4,29
2025-05-24 16:20:52.108,-2.60573,-6.108042,-25.078411,-59.543961,138.848361732238,-78.6981180819659,35.7302510819659,25.0401107472403,-0.0655961297627874,-0.561474111349524,-0.0673802690660489,-0.029425949618035,0.0342621228418677,-0.077254259835749,42.5500086510046,4,29
2025-05-24 16:20:53.120,-1.461273,-3.901615,-28.262928,-64.103432,139.858398023114,-78.6981188442378,35.7302515867184,25.1826181014902,-0.0073854439389215,-0.577302422639961,-0.0692559734882866,0.018583980231136,-0.101591743004768,-0.082832039537728,42.9230232883209,4,29
2025-05-24 16:20:54.126,0.755543,-5.73806,-37.008904,-20.72628,140.862922552819,-78.6981205532606,35.7302512685387,24.9666962979747,-0.0263077356416408,-0.580849583391131,-0.0583543032267355,-0.161213736092077,-0.0595954213026411,0.17024754031763,42.6478152750343,4,29
2025-05-24 16:20:55.151,-2.319128,-5.578491,-24.625195,-57.519115,141.886137052057,-78.6981201797041,35.7302504910904,24.8253219649093,-0.0579901477294256,-0.575992252308741,-0.0802154105346407,-0.00391121906804266,0.153811521973096,-0.0647024861376513,42.5401733657204,4,29
2025-05-24 16:20:56.177,0.55398,-5.610931,-27.600916,-22.766411,142.910968431782,-78.6981180047726,35.7302508554842,25.0206117708781,-0.0641185787287087,-0.576593112045492,-0.102654722190806,0.101987158860386,0.207329052953462,-0.0726709470465379,42.6013226323837,4,29
2025-05-24 16:20:57.188,-2.669405,-6.319094,-67.883286,-28.460239,143.920730027548,-78.6981161426859,35.730252189022,25.0474451101928,-0.0886972416802912,-1.06443880126085,-0.0982652253160874,0.15603650137741,0.0626831955922868,0.104938705234159,42.4726526859504,4,29
2025-05-24 16:20:58.206,-10.19552,-8.609005,-24.820835,-25.536654,144.936192278592,-78.6981156255231,35.7302523936192,24.935656926569,-0.0895758696559008,-2.10257754409143,0.0221219581357291,-0.045962301290228,0.0593619227859195,0.00765692656896656,42.486277191522,4,29
2025-05-24 16:20:59.236,-0.587206,-17.246393,-80.126862,-17.555344,145.966022925953,-78.6981155033977,35.7302499849427,25.0139760404098,-0.339436288366548,-2.53451131312669,0.0805356606879343,-0.823158111502867,-0.287768253343079,0.135243209633419,42.0735761647662,4,29
2025-05-24 16:21:00.241,-3.488512,-14.241757,-26.000544,-19.879517,146.970660330015,-78.6981279244522,35.7302331075763,25.0373838669303,-0.32562494521463,-2.51100918438591,0.0722228300581803,-2.79132066003012,-1.8918829412247,0.00410755379789153,42.3123423461339,4,29
2025-05-24 16:21:01.222,-4.935019,-17.725428,-22.562706,-18.721523,147.950668994879,-78.6981554891332,35.7302006575218,25.1150041885852,-0.372717285255173,-2.50966222606579,0.0422303432837686,-4.75133798975879,-3.08080279385528,-0.0190133798975879,42.3599280977849,4,29
2025-05-24 16:21:02.268,-5.456673,-9.138166,-24.748535,-13.102875,148.996309764041,-78.6981987450101,35.7301470922613,25.1140184511798,-0.406843715763536,-2.50486595875776,0.0243234649228378,-6.82269333280055,-4.4551288885337,0.209151245729357,42.1258745859224,4,28.0036902359593
2025-05-24 16:21:03.277,-8.381178,-10.624184,-59.923508,-41.963375,150.003305519127,-78.6982530804814,35.7300781520861,25.1333503850275,-0.30267419515126,-2.51531172155268,0.000884781883171989,-8.01237997377175,-4.9298677792349,0.19046277267784,41.9425817713664,4,28.9966944808726
2025-05-24 16:21:04.308,-6.120934,-15.32366,-22.881104,-21.220938,151.033799367323,-78.6983093217859,35.7300006554914,25.2303811613326,-0.285270005062712,-2.51498269244978,0.00986022561186989,-8.74250576590957,-4.88898601898031,0.31850821511013,42.1287481988088,4,28.0337993673231
2025-05-24 16:21:05.312,-1.741989,-17.631428,-22.469843,-20.404953,152.036658311012,-78.6983633465563,35.7299192086818,24.9848431411533,-0.247793170533303,-2.50763391386269,0.053482477138447,-9.09743391822915,-4.86109974933037,-0.0118329155506091,42.4318576108556,4,29
2025-05-24 16:21:06.328,-0.007893,-11.898628,-15.629176,-16.451334,153.051911801288,-78.6984173395755,35.7298364055265,25.0049754397498,-0.257885209380206,-2.50848481444246,0.0952297002444657,-9.02480881987118,-4.90505442237356,-0.0496176397423693,42.3078936658251,4,29
2025-05-24 16:21:07.348,1.533766,-17.031403,-18.62479,-16.121815,154.071470528297,-78.6984734096141,35.7297541538283,24.9819367530179,-0.24556556821136,-2.50801395157249,0.0975087530683484,-8.91642059962359,-5.20287056905501,0.128564715472495,42.0467229288292,4,29
2025-05-24 16:21:08.348,4.064667,-13.724855,-23.877266,-14.813487,155.070684130541,-78.6985323481163,35.7296753078431,25.1541644836823,-0.239440936992104,-2.50299584119535,0.0778501518668957,-8.72939738041878,-5.49363842825127,-0.0108110630296141,42.2413221541355,4,29
2025-05-24 16:21:09.377,-1.226913,-15.973004,-33.368496,-15.04462,156.097856210874,-78.6985939637308,35.7295955748574,25.0346728888303,-0.22222035760835,-2.49516935886012,0.0566149431916909,-8.58608575156503,-5.39923581680384,0.0865145093901927,42.3023205493247,4,29
2025-05-24 16:21:10.393,1.528255,-11.275087,-23.908752,-15.93131,157.113441470814,-78.6986538043909,35.7295173969419,25.0201086888555,-0.222980834475513,-2.49660030161489,0.0381295832610166,-8.57268829416271,-5.29659675587559,-0.115252608794236,42.4703946688402,4,29
2025-05-24 16:21:11.409,3.985958,-16.781612,-18.889458,-18.750175,158.128742897912,-78.6987133323565,35.7294386352997,25.1140717613179,-0.21012324683328,-2.49963215339272,0.0303366863385257,-8.73197599429235,-5.20949083798146,0.0308982954988299,42.4861764985081,4,29
2025-05-24 16:21:12.405,3.5914,-13.518015,-15.877098,-17.861938,159.123906332475,-78.6987683652858,35.7293615105248,24.9084081319279,-0.218196990031611,-2.50093838461099,0.0643390092675366,-8.61867344327325,-4.804956253299,0.204067163582272,42.1859240870775,4,29
